    0.129290772104710488E-02    0.545779360388973797E-03   -0.200740019717352025E+01    0.297700354098986963E+03    0.179248170644168092E+01    0.280282800753363759E+00    0.277838523787407587E-01    0.504715233445840461E+01   -0.563707846523525902E+00    0.255493728721955859E+01   -0.907161803089363339E+00    0.946466217477731075E-01   -0.166588148550633974E+01   -0.178208565231064497E+01   -0.593251530258619475E+01   -0.599954506610221383E+01    0.288241178971598056E+05
    0.766338990447652293E-05    0.668315507078820568E-02   -0.481402539782541794E+01    0.157822659483224470E+03    0.187902496479899561E+01    0.437189305687266827E+00    0.473916720255918522E+00    0.421875292024377213E+01   -0.111441231403351715E+01    0.255531362299096632E+01   -0.113387956961715775E+01    0.323434580155914142E+00   -0.133769101645625632E+01   -0.269991149395707897E+01   -0.764779305322362291E+01   -0.527980829728912049E+01    0.288241481252540543E+05
    0.660399784434114931E-05    0.153272112656918018E-02   -0.374860481373215482E+01    0.212347016836510704E+03    0.129488461013903233E+01    0.423657374877426884E+00    0.502111882360965680E-02    0.976014206964847197E+01   -0.469856853595471691E+01    0.224657630227628857E+01   -0.281192686517482082E+01    0.348323996370466293E+00   -0.170710211676673573E+01   -0.219144061721790084E+01   -0.437735905595206809E+01   -0.566088364376074615E+01    0.288241595864048795E+05
    0.121417649854777625E-05    0.714975896898756413E-05   -0.261245655851639569E+01    0.432886251859153049E+03    0.674629155321774032E+00    0.504174522843032991E+00    0.112027464498848248E+00    0.878100682210334327E+01   -0.265820955959533034E+01    0.197642559041692012E+01   -0.264475887122258113E+01    0.507940454409799624E+00   -0.941631614585774379E+00   -0.190210702426346945E+01   -0.618323068995761727E+01   -0.788453068896212450E+01    0.288241857682368936E+05
    0.418807745815778016E-05    0.270700467095152681E-02   -0.314796240016547157E+01    0.293709645811750818E+03    0.179592694568027422E+01    0.423111905854255010E+00    0.938961170097961546E-02    0.897368767651661692E+01   -0.154808150236333297E+01    0.122415613451750516E+01   -0.218605158440623404E+01    0.595053417373276772E+00   -0.105480970810939922E+01   -0.179829896419196800E+01   -0.697666594693383502E+01   -0.542785704040251993E+01    0.288242005621069002E+05
    0.890592771449157539E-03    0.131542908794634351E-01   -0.100293408346891511E+01    0.442700415598656434E+03    0.128423512280384555E+01    0.299818039646371937E+00    0.818793829834692927E-02    0.743347811119975876E+01   -0.276006133252446517E+01    0.292661639453863165E+01   -0.316210680764073304E+01    0.659564221016949448E+00   -0.236989546280067387E+01   -0.328123124594061810E+01   -0.557102186694842949E+01   -0.638985464438310125E+01    0.288242069615534856E+05
    0.418352126335710443E-05    0.439430508218191390E-05   -0.484665751037916781E+01    0.232740471533147371E+03    0.174317610516663635E+01    0.465366534276954125E+00    0.118275036787715199E+00    0.574937371582621726E+01   -0.216302416442442080E-01    0.263927511138246240E+01   -0.146330706945754407E+01    0.764124059743726325E+00   -0.891720456192260258E+00   -0.300109297378279205E+01   -0.765339360592292817E+01   -0.521061280998297960E+01    0.288242410650788443E+05
    0.143059114348427973E-02    0.544332992384130229E-01   -0.966991628298117689E+00    0.385114919193019375E+03    0.117325931511950476E+01    0.262228620268277257E+00    0.240412242916928712E-01    0.943797586408636491E+01   -0.556348284327448983E+01    0.289966566938031800E+01   -0.414179955299971958E+01    0.571068767295580093E+00   -0.146300898517996192E+01   -0.223941376464239106E+01   -0.476458679560984333E+01   -0.667560352822553149E+01    0.288243331673370412E+05
    0.254398423821957245E-05    0.578135171256147823E-05   -0.270656500901205366E+01    0.369634386160276222E+03    0.642732178357833028E+00    0.476849925024133703E+00    0.301102103454058967E+00    0.838174323598008009E+01   -0.292741355122136904E+01    0.113945580208383568E+01   -0.123144651211015965E+01    0.622065735500638151E+00   -0.146613177054117916E+01   -0.211695643522668231E+01   -0.661378368018912965E+01   -0.590816562426834402E+01    0.288243412972559090E+05
    0.319050831996611772E-04    0.808695597784439145E-03   -0.199289046171260242E+01    0.433940288036257357E+03    0.882806766524229958E+00    0.431934460968879719E+00    0.127870358741328655E+00    0.673683227024693210E+01   -0.441465855892237791E+01    0.256067869626379618E+01   -0.459206967909572938E+01    0.724413879509597125E+00   -0.120601391190327600E+01   -0.173906355807958057E+01   -0.788415257720604767E+01   -0.449450148520924131E+01    0.288243449282827351E+05
    0.249514271130945925E-04    0.248071356335810012E-01   -0.114662130284390429E+01    0.467877509021437334E+03    0.778769316191636030E+00    0.381855983617727435E+00    0.756333422749926321E+00    0.736529982711418185E+01   -0.237855132669637959E+01    0.211542159607491609E+01   -0.243529183027223972E+01    0.276815867003277927E+00   -0.134461765434861480E+01   -0.150972862874676661E+01   -0.460163991994634536E+01   -0.560316822710573437E+01    0.288243680753767549E+05
    0.631043927356180585E-04    0.447408804641899038E-02   -0.472479795243724432E+01    0.144766345356373733E+03    0.183241143559042818E+01    0.375053934558589430E+00    0.689280304205133615E-01    0.119292694167303317E+02   -0.248034914312202304E+01    0.297580306788274029E+01   -0.316176122751984856E+01    0.660150453785078084E+00   -0.140474368306136821E+01   -0.193038311555164110E+01   -0.631841899286156661E+01   -0.607681926194121491E+01    0.288243819127659954E+05
    0.311775975274373985E-03    0.731674327794363567E-03   -0.482825346249672904E+01    0.166102254486537248E+03    0.122871576945436956E+01    0.350563271157467105E+00    0.249575954482931586E-01    0.421429081828821772E+01   -0.333288503673631764E+01    0.242866109310677603E+01   -0.149228592331427734E+01    0.680350552225798877E+00   -0.128378879044175243E+01   -0.276568524399213622E+01   -0.737411173901502881E+01   -0.512627581758565665E+01    0.288244527420740123E+05
    0.212990704155378285E-04    0.600040100643597293E-01   -0.257585330144007152E+01    0.206312342461681595E+03    0.184509698529153576E+01    0.354714230269457753E+00    0.331037689035917293E+00    0.698685801314473487E+01   -0.200696340779244675E+01    0.184442910445606012E+01   -0.247004577882323240E+01    0.162844333439033928E+00   -0.182242294337760846E+01   -0.182488381934209798E+01   -0.668421432192803078E+01   -0.588506591684296687E+01    0.288245004838037894E+05
    0.897260021697966108E-04    0.127725885407950815E-03   -0.401363378946316018E+01    0.227124414277449716E+03    0.133716029944626058E+01    0.360753665685984770E+00    0.216534239737144370E-02    0.754088888595369866E+01   -0.351133543489566291E+01    0.287606433115013349E+01   -0.235289731275965464E+01    0.760935004806444271E+00   -0.909238459603681548E+00   -0.185794636587308748E+01   -0.798958908603958484E+01   -0.783446425360177123E+01    0.288245008099058250E+05
    0.690177439437907655E-03    0.418647589303287895E-04   -0.254001862597770289E+01    0.297433973451186603E+03    0.883161749737833013E+00    0.306292506691545785E+00    0.168750795994789156E-01    0.864477991289588843E+01   -0.583930996984798334E+01    0.216952211152365759E+01   -0.194816610074699570E+01    0.669058926488226735E+00   -0.125417828159634404E+01   -0.169997723952499769E+01   -0.638838351052373632E+01   -0.755050212155909239E+01    0.288245037748693539E+05
    0.108689505048860971E-03    0.166669202465141615E-01   -0.582271993151653167E+01    0.743773573207724183E+02    0.940467052838279027E+00    0.343898506951109351E+00    0.208610605063543203E-01    0.736586263661399343E+01   -0.741482357076318266E+00    0.242579246679672744E+01   -0.207590777765211287E+01    0.440872072820950200E+00   -0.199207619747826747E+01   -0.288361118868386512E+01   -0.535100004238886928E+01   -0.787574837308087794E+01    0.288245054207464709E+05
    0.103543300977137959E-04    0.725131892356776857E-03   -0.158914397849263267E+01    0.471593504840589560E+03    0.149791655493218245E+01    0.426526272804935880E+00    0.691094127007779724E+00    0.820607418148775380E+01   -0.485278085658031877E+01    0.291195997129845807E+01   -0.488384437931251014E+01    0.703269445656121817E+00   -0.178062391658987806E+01   -0.119876160931858866E+01   -0.513428110561457629E+01   -0.692204191067085262E+01    0.288245111975181790E+05
    0.838682433840799431E-04    0.215774127265940256E-03   -0.335284473105253156E+01    0.347664476375830702E+03    0.182276897686169526E+01    0.396503359905452768E+00    0.232829468984531662E+00    0.427968769695875118E+01   -0.975216131663793284E+00    0.135758775548301136E+01   -0.370464774278594877E+01    0.289140557499459661E+00   -0.931043713627230041E+00   -0.148947927603547736E+01   -0.690234283840176399E+01   -0.463021918819591960E+01    0.288245441464466458E+05
    0.130750290667059104E-05    0.626197919498225334E-05   -0.446988346338483922E+01    0.318820144380438990E+03    0.149817419259335360E+01    0.510175796182805286E+00    0.272834105165723519E-01    0.456118348316416622E+01   -0.147760579578472573E+01    0.284678943356224323E+01   -0.193949902114311579E+01    0.667203974102046904E+00   -0.106949156244331256E+01   -0.105275552083704671E+01   -0.545765155892472009E+01   -0.367465642705779594E+01    0.288245748251711484E+05
    0.456532502165754236E-03    0.889883316340814128E-02   -0.290369988269740764E+01    0.281490627673808717E+03    0.121060216912755170E+01    0.308590550645049533E+00    0.157038919707049134E-01    0.801157466044733546E+01   -0.185979717047987680E+01    0.223678468660653529E+01   -0.369671934978666261E+01    0.477901605976643606E+00   -0.829949655599980574E+00   -0.167142770944559516E+01   -0.732559045526753128E+01   -0.369274261202913312E+01    0.288246028193389247E+05
    0.145449709427482955E-03    0.754393716084901349E-02   -0.364552961196090308E+01    0.247091635090133963E+03    0.989147004044812483E+00    0.369118828907194163E+00    0.155980148509312522E+00    0.931512061781770484E+01   -0.148043529165206866E+01    0.178454988807841275E+01   -0.226657277357738174E+01    0.326559742340724546E+00   -0.118525603264885504E+01   -0.273931061548505106E+01   -0.421181526257486016E+01   -0.552971028074931326E+01    0.288246959214456510E+05
    0.303162489650825307E-04    0.867489625411223438E-02   -0.542925495523162027E+01    0.139538366556890622E+03    0.174142914467726828E+01    0.401076546891132368E+00    0.149917429655454758E-01    0.524877663667214289E+01   -0.394061900304273394E+01    0.192669003547253093E+01   -0.230033522050632921E+01    0.563471773814454124E+00   -0.148111373918739453E+01   -0.234222854536406189E+01   -0.293960065566806161E+01   -0.509381245913150593E+01    0.288247018933271320E+05
    0.457291792182415121E-03    0.453837088346950995E-01   -0.191159752528368987E+01    0.352659701130495137E+03    0.887637952045558620E+00    0.318217628814826736E+00    0.277745120623986742E-02    0.100748566545654299E+02   -0.272456223120837748E+01    0.113452963694694975E+01   -0.296157434652884843E+01    0.205990598140489117E+00   -0.108312982574405225E+01   -0.228183652199615139E+01   -0.506015673618708206E+01   -0.746721019381520268E+01    0.288247096526992209E+05
    0.287281159010399014E-04    0.476174613704808094E-04   -0.397409203104542197E+01    0.278344037416215599E+03    0.741110880483855650E+00    0.430341941158598529E+00    0.494482319165710504E+00    0.918117762808224214E+01   -0.244581580218393313E+01    0.219848039798275963E+01   -0.255307720990544063E+01    0.257780051523840592E+00   -0.112304834958895672E+01   -0.259063880744376007E+01   -0.190380199353669521E+01   -0.604873411196413180E+01    0.288247382783896865E+05
    0.444519596432905239E-05    0.241540564806225558E-02   -0.330759223363762134E+01    0.313093894805403863E+03    0.137893292174686444E+01    0.435013428480382325E+00    0.462851689820014105E-02    0.100987262184518585E+02   -0.346988115403396691E+00    0.168523945431668309E+01   -0.230597768318153262E+01    0.244426284684956197E+00   -0.125160932219138665E+01   -0.124785250571141493E+01   -0.732473859076059686E+01   -0.693311766306252419E+01    0.288247707197106465E+05
    0.955406031279053492E-04    0.557977243731130629E-02   -0.587486938238536727E+01    0.107541716735815768E+03    0.893734412250985266E+00    0.372113533191795520E+00    0.700312825987473714E-01    0.505006360939139043E+01   -0.500061428093455707E+01    0.213753813734048581E+01   -0.970402119053924039E+00    0.525123087798042176E+00   -0.180063831696628807E+01   -0.190038657339186123E+01   -0.289465547981227722E+01   -0.782112189941395641E+01    0.288247988305879880E+05
    0.428851661210702030E-05    0.559245058091190159E-02   -0.457029580603055052E+01    0.114508690821067106E+03    0.183343591591662247E+01    0.423131631189772428E+00    0.891266129143881633E-02    0.587859032171452434E+01   -0.427164213759772871E+01    0.113687264897633233E+01   -0.211154497256749352E+01    0.509721781141699415E+00   -0.195910641357928839E+01   -0.279583271603202643E+01   -0.407715683888854841E+01   -0.705133511801300905E+01    0.288248128420207941E+05
